resource,attribute_path,detector_kind,detector_name,family,attr_class,base_weight,class_multiplier,weight,nested_weight,non_nested_weight,provenance,product,is_iam,file_path:line,notes
google_compute_region_instance_template,service_account.scopes,NestedBlock,schema.TypeSet,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:943,
google_compute_region_instance_template,service_account.scopes,NestedBlock,schema.TypeSet,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:943,
google_compute_region_instance_template,service_account.scopes,SetHash,tpgresource.StringScopeHashcode,Ordering,Required,1.00,1.10,1.10,0.00,1.10,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:954,
google_compute_region_instance_template,service_account.scopes,SetHash,tpgresource.StringScopeHashcode,Ordering,Required,1.00,1.10,1.10,0.00,1.10,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:954,
google_compute_region_instance_template,shielded_instance_config,NestedBlock,schema.TypeList,NestedBlock,Optional+Computed,2.00,1.00,2.00,2.00,0.00,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:960,
google_compute_region_instance_template,shielded_instance_config,DiffSuppressFunc,"tpgresource.EmptyOrDefaultStringSuppress("""")",NullEmpty,Optional+Computed,1.00,1.10,1.10,0.00,1.10,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:969,
google_compute_region_instance_template,tags,NestedBlock,schema.TypeSet,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:1112,
google_compute_region_instance_template,tags,SetHash,schema.HashString,Ordering,Optional,1.00,1.00,1.00,0.00,1.00,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:1117,
google_compute_region_instance_template,terraform_labels,NestedBlock,schema.TypeMap,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:1139,
google_compute_region_instance_template,terraform_labels,SetHash,schema.HashString,Ordering,Computed-only,1.00,0.00,0.00,0.00,0.00,Handwritten,compute,false,google-beta/services/compute/resource_compute_region_instance_template.go:1142,
google_compute_region_network_endpoint,CustomizeDiff,CustomizeDiff,tpgresource.DefaultProviderProject,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint.go:105,
google_compute_region_network_endpoint,CustomizeDiff,CustomizeDiff,tpgresource.DefaultProviderRegion,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint.go:106,
google_compute_region_network_endpoint,instance,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Optional,1.00,1.00,1.00,0.00,1.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint.go:143,
google_compute_region_network_endpoint,region,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Optional+Computed,1.00,1.10,1.10,0.00,1.10,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint.go:160,
google_compute_region_network_endpoint,region_network_endpoint_group,DiffSuppressFunc,tpgresource.CompareResourceNames,Representation,Required,1.00,1.20,1.20,0.00,1.20,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint.go:121,
google_compute_region_network_endpoint_group,CustomizeDiff,CustomizeDiff,tpgresource.DefaultProviderProject,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint_group.go:105,
google_compute_region_network_endpoint_group,app_engine,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint_group.go:129,
google_compute_region_network_endpoint_group,cloud_function,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint_group.go:172,
google_compute_region_network_endpoint_group,cloud_run,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint_group.go:208,
google_compute_region_network_endpoint_group,network,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Optional+Computed,1.00,1.10,1.10,0.00,1.10,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint_group.go:266,
google_compute_region_network_endpoint_group,psc_data,NestedBlock,schema.TypeList,NestedBlock,Optional+Computed,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint_group.go:280,
google_compute_region_network_endpoint_group,region,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Required,1.00,1.20,1.20,0.00,1.20,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint_group.go:126,
google_compute_region_network_endpoint_group,serverless_deployment,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint_group.go:310,
google_compute_region_network_endpoint_group,subnetwork,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Optional,1.00,1.00,1.00,0.00,1.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_endpoint_group.go:359,
google_compute_region_network_firewall_policy,CustomizeDiff,CustomizeDiff,tpgresource.DefaultProviderProject,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy.go:107,
google_compute_region_network_firewall_policy_association,CustomizeDiff,CustomizeDiff,tpgresource.DefaultProviderProject,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_association.go:105,
google_compute_region_network_firewall_policy_association,attachment_target,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Required,1.00,1.20,1.20,0.00,1.20,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_association.go:113,
google_compute_region_network_firewall_policy_association,firewall_policy,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Required,1.00,1.20,1.20,0.00,1.20,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_association.go:120,
google_compute_region_network_firewall_policy_rule,CustomizeDiff,CustomizeDiff,tpgresource.DefaultProviderProject,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:108,
google_compute_region_network_firewall_policy_rule,CustomizeDiff,CustomizeDiff,tpgresource.DefaultProviderRegion,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:107,
google_compute_region_network_firewall_policy_rule,firewall_policy,DiffSuppressFunc,tpgresource.CompareResourceNames,Representation,Required,1.00,1.20,1.20,0.00,1.20,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:127,
google_compute_region_network_firewall_policy_rule,match,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:130,
google_compute_region_network_firewall_policy_rule,match.dest_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:161,
google_compute_region_network_firewall_policy_rule,match.dest_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:161,
google_compute_region_network_firewall_policy_rule,match.dest_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:169,
google_compute_region_network_firewall_policy_rule,match.dest_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:169,
google_compute_region_network_firewall_policy_rule,match.dest_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:177,
google_compute_region_network_firewall_policy_rule,match.dest_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:177,
google_compute_region_network_firewall_policy_rule,match.dest_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:191,
google_compute_region_network_firewall_policy_rule,match.dest_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:191,
google_compute_region_network_firewall_policy_rule,match.dest_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:199,
google_compute_region_network_firewall_policy_rule,match.dest_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:199,
google_compute_region_network_firewall_policy_rule,match.layer4_configs,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:137,
google_compute_region_network_firewall_policy_rule,match.layer4_configs,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:137,
google_compute_region_network_firewall_policy_rule,match.layer4_configs.ports,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:149,
google_compute_region_network_firewall_policy_rule,match.layer4_configs.ports,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:149,
google_compute_region_network_firewall_policy_rule,match.layer4_configs.ports,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:149,
google_compute_region_network_firewall_policy_rule,match.src_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:207,
google_compute_region_network_firewall_policy_rule,match.src_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:207,
google_compute_region_network_firewall_policy_rule,match.src_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:215,
google_compute_region_network_firewall_policy_rule,match.src_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:215,
google_compute_region_network_firewall_policy_rule,match.src_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:223,
google_compute_region_network_firewall_policy_rule,match.src_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:223,
google_compute_region_network_firewall_policy_rule,match.src_networks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:237,
google_compute_region_network_firewall_policy_rule,match.src_networks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:237,
google_compute_region_network_firewall_policy_rule,match.src_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:245,
google_compute_region_network_firewall_policy_rule,match.src_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:245,
google_compute_region_network_firewall_policy_rule,match.src_secure_tags,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:253,
google_compute_region_network_firewall_policy_rule,match.src_secure_tags,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:253,
google_compute_region_network_firewall_policy_rule,match.src_secure_tags.name,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Optional,1.00,1.00,1.00,0.00,1.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:262,
google_compute_region_network_firewall_policy_rule,match.src_secure_tags.name,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Optional,1.00,1.00,1.00,0.00,1.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:262,
google_compute_region_network_firewall_policy_rule,match.src_secure_tags.name,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Optional,1.00,1.00,1.00,0.00,1.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:262,
google_compute_region_network_firewall_policy_rule,match.src_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:273,
google_compute_region_network_firewall_policy_rule,match.src_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:273,
google_compute_region_network_firewall_policy_rule,target_secure_tags,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:333,
google_compute_region_network_firewall_policy_rule,target_secure_tags.name,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Optional,1.00,1.00,1.00,0.00,1.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:344,
google_compute_region_network_firewall_policy_rule,target_secure_tags.name,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Optional,1.00,1.00,1.00,0.00,1.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:344,
google_compute_region_network_firewall_policy_rule,target_service_accounts,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_rule.go:355,
google_compute_region_network_firewall_policy_with_rules,CustomizeDiff,CustomizeDiff,tpgresource.DefaultProviderProject,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:159,
google_compute_region_network_firewall_policy_with_rules,predefined_rules,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:501,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:538,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:538,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_address_groups,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:544,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_address_groups,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:544,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_address_groups,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:544,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_fqdns,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:553,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_fqdns,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:553,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_fqdns,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:553,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:562,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:562,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:562,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_region_codes,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:571,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_region_codes,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:571,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_region_codes,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:571,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:582,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:582,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.dest_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:582,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.layer4_config,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:591,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.layer4_config,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:591,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.layer4_config,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:591,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.layer4_config.ports,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:606,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.layer4_config.ports,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:606,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.layer4_config.ports,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:606,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.layer4_config.ports,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:606,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_address_groups,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:622,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_address_groups,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:622,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_address_groups,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:622,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_fqdns,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:631,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_fqdns,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:631,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_fqdns,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:631,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:640,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:640,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:640,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_region_codes,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:649,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_region_codes,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:649,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_region_codes,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:649,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_secure_tag,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:660,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_secure_tag,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:660,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_secure_tag,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:660,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:686,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:686,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.match.src_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:686,
