resource,score,nested_weight,non_nested_weight,tier,LikelyBreaking,provenance,product,is_iam,Representation,NullEmpty,Ordering,CustomizeDiff,NestedBlock,Required,Optional,Optional+Computed,Computed-only
google_network_security_gateway_security_policy_rule,2.25,0.00,2.25,C,false,Generated,networksecurity,false,0,0,0,1,0,0,1,0,0
google_network_security_intercept_deployment,8.50,4.00,4.50,B,true,Generated,networksecurity,false,0,0,0,2,3,0,3,0,2
google_network_security_intercept_deployment_group,12.50,8.00,4.50,B,true,Generated,networksecurity,false,0,0,0,2,5,0,3,0,4
google_network_security_intercept_endpoint_group,16.50,12.00,4.50,A,true,Generated,networksecurity,false,0,0,0,2,7,0,3,0,6
google_network_security_intercept_endpoint_group_association,12.50,8.00,4.50,B,true,Generated,networksecurity,false,0,0,0,2,5,0,3,0,4
google_network_security_mirroring_deployment,8.50,4.00,4.50,B,true,Generated,networksecurity,false,0,0,0,2,3,0,3,0,2
google_network_security_mirroring_deployment_group,12.50,8.00,4.50,B,true,Generated,networksecurity,false,0,0,0,2,5,0,3,0,4
google_network_security_mirroring_endpoint,8.50,4.00,4.50,B,true,Generated,networksecurity,false,0,0,0,2,3,0,3,0,2
google_network_security_mirroring_endpoint_group,16.50,12.00,4.50,A,true,Generated,networksecurity,false,0,0,0,2,8,0,4,0,6
google_network_security_mirroring_endpoint_group_association,12.50,8.00,4.50,B,true,Generated,networksecurity,false,0,0,0,2,5,0,3,0,4
google_network_security_security_profile,6.25,4.00,2.25,A,true,Generated,networksecurity,false,0,0,0,1,18,0,17,0,2
google_network_security_security_profile_group,6.25,4.00,2.25,C,true,Generated,networksecurity,false,0,0,0,1,3,0,2,0,2
google_network_security_server_tls_policy,8.50,4.00,4.50,A,true,Generated,networksecurity,false,0,0,0,2,17,0,17,0,2
google_network_security_tls_inspection_policy,3.25,0.00,3.25,C,true,Generated,networksecurity,false,1,0,0,1,1,0,3,0,0
google_network_security_url_lists,2.25,0.00,2.25,C,true,Generated,networksecurity,false,0,0,0,1,1,1,1,0,0
google_network_services_authz_extension,10.90,4.00,6.90,B,true,Generated,networkservices,false,2,0,0,2,5,2,5,0,2
google_network_services_edge_cache_keyset,8.50,4.00,4.50,B,true,Generated,networkservices,false,0,0,0,2,5,0,5,0,2
google_network_services_edge_cache_origin,11.50,6.00,5.50,A,true,Generated,networkservices,false,1,0,0,2,20,0,20,1,2
google_network_services_edge_cache_service,16.50,8.00,8.50,A,true,Generated,networkservices,false,4,0,0,2,185,22,165,0,4
google_network_services_endpoint_policy,8.50,4.00,4.50,A,true,Generated,networkservices,false,0,0,0,2,12,5,7,0,2
google_network_services_gateway,11.50,6.00,5.50,B,true,Generated,networkservices,false,1,0,0,2,6,1,5,1,2
google_network_services_grpc_route,8.50,4.00,4.50,A,true,Generated,networkservices,false,0,0,0,2,38,2,36,0,2
google_network_services_http_route,8.50,4.00,4.50,A,true,Generated,networkservices,false,0,0,0,2,108,2,106,0,2
google_network_services_lb_route_extension,16.30,4.00,12.30,A,true,Generated,networkservices,false,7,0,0,2,12,10,9,0,2
google_network_services_lb_traffic_extension,16.30,4.00,12.30,A,true,Generated,networkservices,false,7,0,0,2,18,10,15,0,2
google_network_services_mesh,8.50,4.00,4.50,B,true,Generated,networkservices,false,0,0,0,2,3,0,3,0,2
google_network_services_multicast_domain,8.50,4.00,4.50,B,true,Generated,networkservices,false,0,0,0,2,4,1,3,0,2
google_network_services_service_binding,8.50,4.00,4.50,B,true,Generated,networkservices,false,0,0,0,2,3,0,3,0,2
google_network_services_service_lb_policies,8.50,4.00,4.50,B,true,Generated,networkservices,false,0,0,0,2,6,0,6,0,2
google_network_services_tcp_route,8.50,4.00,4.50,A,true,Generated,networkservices,false,0,0,0,2,13,3,10,0,2
google_network_services_tls_route,2.25,0.00,2.25,A,true,Generated,networkservices,false,0,0,0,1,16,5,12,0,0
google_network_services_wasm_plugin,10.50,6.00,4.50,A,true,Generated,networkservices,false,0,0,0,2,8,1,6,0,3
google_notebooks_environment,3.45,0.00,3.45,C,true,Generated,notebooks,false,1,0,0,1,2,1,3,0,0
google_notebooks_instance,23.40,10.00,13.40,A,true,Generated,notebooks,false,7,1,0,2,14,2,12,8,2
google_notebooks_instance_iam_binding,1.10,0.00,1.10,D,true,Generated,notebooks,true,0,0,1,0,2,2,1,0,0
google_notebooks_instance_iam_member,1.20,0.00,1.20,D,true,Generated,notebooks,true,1,0,0,0,1,1,1,0,0
google_notebooks_instance_iam_policy,1.20,0.00,1.20,D,false,Generated,notebooks,true,1,0,0,0,0,1,0,0,0
google_notebooks_runtime,77.00,68.00,9.00,A,true,Generated,notebooks,false,4,0,0,2,57,4,22,21,16
google_notebooks_runtime_iam_binding,1.10,0.00,1.10,D,true,Generated,notebooks,true,0,0,1,0,2,2,1,0,0
google_notebooks_runtime_iam_member,1.20,0.00,1.20,D,true,Generated,notebooks,true,1,0,0,0,1,1,1,0,0
google_notebooks_runtime_iam_policy,1.20,0.00,1.20,D,false,Generated,notebooks,true,1,0,0,0,0,1,0,0,0
google_observability_trace_scope,2.25,0.00,2.25,C,true,Generated,observability,false,0,0,0,1,1,1,1,0,0
google_oracle_database_autonomous_database,64.50,60.00,4.50,A,true,Generated,oracledatabase,false,0,0,0,2,34,1,5,0,30
google_oracle_database_cloud_exadata_infrastructure,36.50,32.00,4.50,A,true,Generated,oracledatabase,false,0,0,0,2,20,0,6,14,2
google_oracle_database_cloud_vm_cluster,20.50,16.00,4.50,A,true,Generated,oracledatabase,false,0,0,0,2,14,0,8,4,4
google_oracle_database_db_system,12.50,8.00,4.50,A,true,Generated,oracledatabase,false,0,0,0,2,37,5,30,2,2
google_oracle_database_odb_network,8.50,4.00,4.50,B,true,Generated,oracledatabase,false,0,0,0,2,3,0,3,0,2
google_oracle_database_odb_subnet,8.50,4.00,4.50,B,true,Generated,oracledatabase,false,0,0,0,2,3,0,3,0,2
google_org_policy_custom_constraint,0.00,0.00,0.00,D,true,Generated,orgpolicy,false,0,0,0,0,2,2,0,0,0
google_org_policy_policy,20.40,0.00,20.40,A,true,Generated,orgpolicy,false,20,0,0,0,34,2,52,0,0
google_organization_access_approval_settings,4.30,2.00,2.30,C,true,Generated,accessapproval,false,0,0,2,0,2,2,0,2,0
google_organization_iam_audit_config,0.00,0.00,0.00,D,true,HandwrittenIAM,resourcemanager,true,0,0,0,0,3,1,2,0,0
google_organization_iam_binding,1.10,0.00,1.10,D,true,HandwrittenIAM,resourcemanager,true,0,0,1,0,2,2,1,0,0
google_organization_iam_custom_role,1.00,0.00,1.00,D,true,Handwritten,resourcemanager,false,0,1,0,0,1,1,1,0,0
google_organization_iam_member,1.20,0.00,1.20,D,true,HandwrittenIAM,resourcemanager,true,1,0,0,0,1,1,1,0,0
google_organization_iam_policy,1.20,0.00,1.20,D,false,HandwrittenIAM,resourcemanager,true,1,0,0,0,0,1,0,0,0
google_organization_policy,7.20,0.00,7.20,A,true,Handwritten,resourcemanager,false,1,0,6,0,13,1,19,0,0
google_os_config_guest_policies,58.25,56.00,2.25,A,true,Generated,osconfig,false,0,0,0,1,124,7,90,28,0
google_os_config_os_policy_assignment,5.75,0.00,5.75,A,true,Handwritten,osconfig,false,3,0,0,1,259,41,221,1,0
google_os_config_patch_deployment,2.25,0.00,2.25,A,true,Generated,osconfig,false,0,0,0,1,120,10,111,0,0
google_os_config_v2_policy_orchestrator,14.50,10.00,4.50,A,true,Generated,osconfigv2,false,0,0,0,2,411,62,346,0,5
google_os_config_v2_policy_orchestrator_for_folder,44.25,42.00,2.25,A,true,Generated,osconfigv2,false,0,0,0,1,411,62,329,0,21
google_os_config_v2_policy_orchestrator_for_organization,12.25,10.00,2.25,A,true,Generated,osconfigv2,false,0,0,0,1,411,62,345,0,5
google_os_login_ssh_public_key,0.00,0.00,0.00,D,false,Generated,oslogin,false,0,0,0,0,0,0,0,0,0
google_parallelstore_instance,10.50,6.00,4.50,B,true,Generated,parallelstore,false,0,0,0,2,4,0,3,0,3
google_parameter_manager_parameter,10.50,6.00,4.50,B,true,Generated,parametermanager,false,0,0,0,2,4,0,3,0,3
google_parameter_manager_parameter_version,1.20,0.00,1.20,D,false,Generated,parametermanager,false,1,0,0,0,0,1,0,0,0
google_parameter_manager_regional_parameter,10.50,6.00,4.50,B,true,Generated,parametermanagerregional,false,0,0,0,2,4,0,3,0,3
google_parameter_manager_regional_parameter_version,1.20,0.00,1.20,D,false,Generated,parametermanagerregional,false,1,0,0,0,0,1,0,0,0
google_privateca_ca_pool,9.50,4.00,5.50,A,true,Generated,privateca,false,1,0,0,2,103,32,72,0,2
google_privateca_ca_pool_iam_binding,1.10,0.00,1.10,D,true,Generated,privateca,true,0,0,1,0,2,2,1,0,0
google_privateca_ca_pool_iam_member,1.20,0.00,1.20,D,true,Generated,privateca,true,1,0,0,0,1,1,1,0,0
google_privateca_ca_pool_iam_policy,1.20,0.00,1.20,D,false,Generated,privateca,true,1,0,0,0,0,1,0,0,0
google_privateca_certificate,281.50,276.00,5.50,A,true,Generated,privateca,false,1,0,0,2,250,38,77,0,138
google_privateca_certificate_authority,24.75,16.00,8.75,A,true,Generated,privateca,false,2,0,0,3,128,41,84,2,6
google_privateca_certificate_template,74.50,4.00,70.50,A,true,Generated,privateca,false,6,60,0,2,74,17,123,0,2
google_privateca_certificate_template_iam_binding,1.10,0.00,1.10,D,true,Generated,privateca,true,0,0,1,0,2,2,1,0,0
google_privateca_certificate_template_iam_member,1.20,0.00,1.20,D,true,Generated,privateca,true,1,0,0,0,1,1,1,0,0
google_privateca_certificate_template_iam_policy,1.20,0.00,1.20,D,false,Generated,privateca,true,1,0,0,0,0,1,0,0,0
google_privileged_access_manager_entitlement,15.70,0.00,15.70,A,true,Generated,privilegedaccessmanager,false,0,0,15,0,38,31,22,0,0
google_privileged_access_manager_settings,0.00,0.00,0.00,A,true,Generated,privilegedaccessmanager,false,0,0,0,0,15,0,15,0,0
google_project,7.25,4.00,3.25,C,true,Handwritten,resourcemanager,false,1,0,0,1,4,0,4,0,2
google_project_access_approval_settings,4.30,2.00,2.30,C,true,Generated,accessapproval,false,0,0,2,0,2,2,0,2,0
google_project_default_service_accounts,0.00,0.00,0.00,D,false,Handwritten,resourcemanager,false,0,0,0,0,0,0,0,0,0
google_project_iam_audit_config,0.00,0.00,0.00,D,true,HandwrittenIAM,resourcemanager,true,0,0,0,0,3,1,2,0,0
google_project_iam_binding,1.10,0.00,1.10,D,true,HandwrittenIAM,resourcemanager,true,0,0,1,0,2,2,1,0,0
google_project_iam_custom_role,3.25,0.00,3.25,C,true,Handwritten,resourcemanager,false,0,1,0,1,1,1,2,0,0
google_project_iam_member,1.20,0.00,1.20,D,true,HandwrittenIAM,resourcemanager,true,1,0,0,0,1,1,1,0,0
google_project_iam_member_remove,0.00,0.00,0.00,D,false,Handwritten,resourcemanager,false,0,0,0,0,0,0,0,0,0
google_project_iam_policy,1.20,0.00,1.20,D,false,HandwrittenIAM,resourcemanager,true,1,0,0,0,0,1,0,0,0
google_project_organization_policy,7.20,0.00,7.20,A,true,Handwritten,resourcemanager,false,1,0,6,0,13,1,19,0,0
google_project_service,3.35,0.00,3.35,C,false,Handwritten,resourcemanager,false,1,0,0,1,0,0,1,1,0
google_project_service_identity,2.25,0.00,2.25,C,false,Handwritten,resourcemanager,false,0,0,0,1,0,0,1,0,0
google_project_usage_export_bucket,2.25,0.00,2.25,C,false,Handwritten,compute,false,0,0,0,1,0,0,1,0,0
google_public_ca_external_account_key,2.25,0.00,2.25,C,false,Generated,publicca,false,0,0,0,1,0,0,1,0,0
google_pubsub_lite_reservation,3.45,0.00,3.45,C,false,Generated,pubsublite,false,1,0,0,1,0,1,1,0,0
google_pubsub_lite_subscription,4.65,0.00,4.65,C,true,Generated,pubsublite,false,2,0,0,1,1,2,2,0,0
google_pubsub_lite_topic,5.45,0.00,5.45,A,true,Generated,pubsublite,false,3,0,0,1,5,1,8,0,0
google_pubsub_schema,3.45,0.00,3.45,C,false,Generated,pubsub,false,1,0,0,1,0,1,1,0,0
google_pubsub_schema_iam_binding,1.10,0.00,1.10,D,true,Generated,pubsub,true,0,0,1,0,2,2,1,0,0
google_pubsub_schema_iam_member,1.20,0.00,1.20,D,true,Generated,pubsub,true,1,0,0,0,1,1,1,0,0
google_pubsub_schema_iam_policy,1.20,0.00,1.20,D,false,Generated,pubsub,true,1,0,0,0,0,1,0,0,0
google_pubsub_subscription,20.50,6.00,14.50,A,true,Generated,pubsub,false,9,0,0,2,21,3,22,5,2
google_pubsub_subscription_iam_binding,1.10,0.00,1.10,D,true,HandwrittenIAM,pubsub,true,0,0,1,0,2,2,1,0,0
google_pubsub_subscription_iam_member,1.20,0.00,1.20,D,true,HandwrittenIAM,pubsub,true,1,0,0,0,1,1,1,0,0
google_pubsub_subscription_iam_policy,1.20,0.00,1.20,D,false,HandwrittenIAM,pubsub,true,1,0,0,0,0,1,0,0,0
google_pubsub_topic,13.90,6.00,7.90,A,true,Generated,pubsub,false,1,0,2,2,33,5,30,1,2
google_pubsub_topic_iam_binding,1.10,0.00,1.10,D,true,Generated,pubsub,true,0,0,1,0,2,2,1,0,0
google_pubsub_topic_iam_member,1.20,0.00,1.20,D,true,Generated,pubsub,true,1,0,0,0,1,1,1,0,0
google_pubsub_topic_iam_policy,1.20,0.00,1.20,D,false,Generated,pubsub,true,1,0,0,0,0,1,0,0,0
google_redis_cluster,60.70,54.00,6.70,A,true,Generated,redis,false,0,0,2,2,53,12,18,7,20
google_redis_cluster_user_created_connections,2.25,0.00,2.25,A,true,Generated,redis,false,0,0,0,1,6,0,7,0,0
google_redis_instance,20.95,12.00,8.95,A,true,Generated,redis,false,2,0,0,3,14,3,8,3,5
google_resource_manager_capability,0.00,0.00,0.00,D,false,Generated,resourcemanager3,false,0,0,0,0,0,0,0,0,0
google_resource_manager_lien,0.00,0.00,0.00,D,true,Generated,resourcemanager,false,0,0,0,0,1,1,0,0,0
google_runtimeconfig_config,2.25,0.00,2.25,C,false,Handwritten,runtimeconfig,false,0,0,0,1,0,0,1,0,0
google_runtimeconfig_config_iam_binding,1.10,0.00,1.10,D,true,Generated,runtimeconfig,true,0,0,1,0,2,2,1,0,0
google_runtimeconfig_config_iam_member,1.20,0.00,1.20,D,true,Generated,runtimeconfig,true,1,0,0,0,1,1,1,0,0
google_runtimeconfig_config_iam_policy,1.20,0.00,1.20,D,false,Generated,runtimeconfig,true,1,0,0,0,0,1,0,0,0
google_runtimeconfig_variable,2.25,0.00,2.25,C,false,Handwritten,runtimeconfig,false,0,0,0,1,0,0,1,0,0
google_saas_runtime_release,16.75,10.00,6.75,A,true,Generated,saasruntime,false,0,0,0,3,12,0,10,0,5
google_saas_runtime_rollout_kind,12.75,6.00,6.75,B,true,Generated,saasruntime,false,0,0,0,3,6,0,6,0,3
google_saas_runtime_saas,12.75,6.00,6.75,B,true,Generated,saasruntime,false,0,0,0,3,6,0,6,0,3
google_saas_runtime_tenant,12.75,6.00,6.75,B,true,Generated,saasruntime,false,0,0,0,3,5,0,5,0,3
google_saas_runtime_unit,28.75,22.00,6.75,A,true,Generated,saasruntime,false,0,0,0,3,14,0,6,0,11
google_saas_runtime_unit_kind,12.75,6.00,6.75,A,true,Generated,saasruntime,false,0,0,0,3,16,0,16,0,3
google_scc_event_threat_detection_custom_module,1.20,0.00,1.20,D,false,Generated,securitycenter,false,1,0,0,0,0,1,0,0,0
google_scc_folder_custom_module,0.00,0.00,0.00,A,true,Generated,securitycenter,false,0,0,0,0,17,8,9,0,0
google_scc_folder_notification_config,0.00,0.00,0.00,D,true,Generated,securitycenter,false,0,0,0,0,1,1,0,0,0
google_scc_folder_scc_big_query_export,0.00,0.00,0.00,D,false,Generated,securitycenter,false,0,0,0,0,0,0,0,0,0
google_scc_management_folder_security_health_analytics_custom_module,0.00,0.00,0.00,A,true,Generated,securitycentermanagement,false,0,0,0,0,17,3,14,0,0
google_scc_management_organization_event_threat_detection_custom_module,1.00,0.00,1.00,D,false,Generated,securitycentermanagement,false,1,0,0,0,0,0,1,0,0
google_scc_management_organization_security_health_analytics_custom_module,0.00,0.00,0.00,A,true,Generated,securitycentermanagement,false,0,0,0,0,17,7,10,0,0
google_scc_management_project_security_health_analytics_custom_module,2.25,0.00,2.25,A,true,Generated,securitycentermanagement,false,0,0,0,1,17,7,11,0,0
google_scc_mute_config,0.00,0.00,0.00,D,false,Generated,securitycenter,false,0,0,0,0,0,0,0,0,0
google_scc_notification_config,0.00,0.00,0.00,D,true,Generated,securitycenter,false,0,0,0,0,1,1,0,0,0
google_scc_organization_custom_module,0.00,0.00,0.00,A,true,Generated,securitycenter,false,0,0,0,0,17,8,9,0,0
google_scc_organization_scc_big_query_export,0.00,0.00,0.00,D,false,Generated,securitycenter,false,0,0,0,0,0,0,0,0,0
google_scc_project_custom_module,2.25,0.00,2.25,A,true,Generated,securitycenter,false,0,0,0,1,17,8,10,0,0
google_scc_project_notification_config,2.25,0.00,2.25,C,true,Generated,securitycenter,false,0,0,0,1,1,1,1,0,0
google_scc_project_scc_big_query_export,2.25,0.00,2.25,C,false,Generated,securitycenter,false,0,0,0,1,0,0,1,0,0
google_scc_source,0.00,0.00,0.00,D,false,Generated,securitycenter,false,0,0,0,0,0,0,0,0,0
google_scc_source_iam_binding,1.10,0.00,1.10,D,true,Generated,securitycenter,true,0,0,1,0,2,2,1,0,0
google_scc_source_iam_member,1.20,0.00,1.20,D,true,Generated,securitycenter,true,1,0,0,0,1,1,1,0,0
google_scc_source_iam_policy,1.20,0.00,1.20,D,false,Generated,securitycenter,true,1,0,0,0,0,1,0,0,0
google_scc_v2_folder_mute_config,0.00,0.00,0.00,D,false,Generated,securitycenterv2,false,0,0,0,0,0,0,0,0,0
google_scc_v2_folder_notification_config,0.00,0.00,0.00,D,true,Generated,securitycenterv2,false,0,0,0,0,1,1,0,0,0
google_scc_v2_folder_scc_big_query_export,0.00,0.00,0.00,D,false,Generated,securitycenterv2,false,0,0,0,0,0,0,0,0,0
google_scc_v2_organization_mute_config,0.00,0.00,0.00,D,false,Generated,securitycenterv2,false,0,0,0,0,0,0,0,0,0
google_scc_v2_organization_notification_config,0.00,0.00,0.00,D,true,Generated,securitycenterv2,false,0,0,0,0,1,1,0,0,0
google_scc_v2_organization_scc_big_query_export,0.00,0.00,0.00,D,false,Generated,securitycenterv2,false,0,0,0,0,0,0,0,0,0
google_scc_v2_organization_scc_big_query_exports,0.00,0.00,0.00,D,false,Generated,securitycenterv2,false,0,0,0,0,0,0,0,0,0
google_scc_v2_organization_source,0.00,0.00,0.00,D,false,Generated,securitycenterv2,false,0,0,0,0,0,0,0,0,0
google_scc_v2_organization_source_iam_binding,1.10,0.00,1.10,D,true,Generated,securitycenterv2,true,0,0,1,0,2,2,1,0,0
google_scc_v2_organization_source_iam_member,1.20,0.00,1.20,D,true,Generated,securitycenterv2,true,1,0,0,0,1,1,1,0,0
google_scc_v2_organization_source_iam_policy,1.20,0.00,1.20,D,false,Generated,securitycenterv2,true,1,0,0,0,0,1,0,0,0
google_scc_v2_project_mute_config,2.25,0.00,2.25,C,false,Generated,securitycenterv2,false,0,0,0,1,0,0,1,0,0
google_scc_v2_project_notification_config,2.25,0.00,2.25,C,true,Generated,securitycenterv2,false,0,0,0,1,1,1,1,0,0
google_scc_v2_project_scc_big_query_export,2.25,0.00,2.25,C,false,Generated,securitycenterv2,false,0,0,0,1,0,0,1,0,0
google_secret_manager_regional_secret,12.75,6.00,6.75,A,true,Generated,secretmanagerregional,false,0,0,0,3,10,0,10,0,3
google_secret_manager_regional_secret_iam_binding,1.10,0.00,1.10,D,true,Generated,secretmanagerregional,true,0,0,1,0,2,2,1,0,0
google_secret_manager_regional_secret_iam_member,1.20,0.00,1.20,D,true,Generated,secretmanagerregional,true,1,0,0,0,1,1,1,0,0
google_secret_manager_regional_secret_iam_policy,1.20,0.00,1.20,D,false,Generated,secretmanagerregional,true,1,0,0,0,0,1,0,0,0
google_secret_manager_regional_secret_version,3.20,2.00,1.20,C,false,Generated,secretmanagerregional,false,1,0,0,0,1,1,0,0,1
google_secret_manager_secret,15.00,6.00,9.00,A,true,Generated,secretmanager,false,0,0,0,4,24,4,21,0,3
google_secret_manager_secret_iam_binding,1.10,0.00,1.10,D,true,Generated,secretmanager,true,0,0,1,0,2,2,1,0,0
google_secret_manager_secret_iam_member,1.20,0.00,1.20,D,true,Generated,secretmanager,true,1,0,0,0,1,1,1,0,0
google_secret_manager_secret_iam_policy,1.20,0.00,1.20,D,false,Generated,secretmanager,true,1,0,0,0,0,1,0,0,0
google_secret_manager_secret_version,1.20,0.00,1.20,D,false,Generated,secretmanager,false,1,0,0,0,0,1,0,0,0
google_secure_source_manager_branch_rule,2.25,0.00,2.25,C,false,Generated,securesourcemanager,false,0,0,0,1,0,0,1,0,0
google_secure_source_manager_hook,6.25,4.00,2.25,C,true,Generated,securesourcemanager,false,0,0,0,1,2,0,1,2,0
google_secure_source_manager_instance,10.50,6.00,4.50,B,true,Generated,securesourcemanager,false,0,0,0,2,6,0,5,0,3
google_secure_source_manager_instance_iam_binding,1.10,0.00,1.10,D,true,Generated,securesourcemanager,true,0,0,1,0,2,2,1,0,0
google_secure_source_manager_instance_iam_member,1.20,0.00,1.20,D,true,Generated,securesourcemanager,true,1,0,0,0,1,1,1,0,0
google_secure_source_manager_instance_iam_policy,1.20,0.00,1.20,D,false,Generated,securesourcemanager,true,1,0,0,0,0,1,0,0,0
google_secure_source_manager_repository,5.45,2.00,3.45,C,true,Generated,securesourcemanager,false,1,0,0,1,4,1,4,0,1
google_secure_source_manager_repository_iam_binding,1.10,0.00,1.10,D,true,Generated,securesourcemanager,true,0,0,1,0,2,2,1,0,0
google_secure_source_manager_repository_iam_member,1.20,0.00,1.20,D,true,Generated,securesourcemanager,true,1,0,0,0,1,1,1,0,0
google_secure_source_manager_repository_iam_policy,1.20,0.00,1.20,D,false,Generated,securesourcemanager,true,1,0,0,0,0,1,0,0,0
google_security_scanner_scan_config,2.25,0.00,2.25,A,true,Generated,securityscanner,false,0,0,0,1,9,1,9,0,0
google_securityposture_posture,2.25,0.00,2.25,A,true,Generated,securityposture,false,0,0,0,1,149,52,98,0,0
google_securityposture_posture_deployment,0.00,0.00,0.00,D,false,Generated,securityposture,false,0,0,0,0,0,0,0,0,0
google_service_account,4.50,0.00,4.50,C,false,Handwritten,resourcemanager,false,0,0,0,2,0,0,2,0,0
google_service_account_iam_binding,1.10,0.00,1.10,D,true,HandwrittenIAM,resourcemanager,true,0,0,1,0,2,2,1,0,0
google_service_account_iam_member,1.20,0.00,1.20,D,true,HandwrittenIAM,resourcemanager,true,1,0,0,0,1,1,1,0,0
google_service_account_iam_policy,1.20,0.00,1.20,D,false,HandwrittenIAM,resourcemanager,true,1,0,0,0,0,1,0,0,0
google_service_account_key,0.00,0.00,0.00,D,false,Handwritten,resourcemanager,false,0,0,0,0,0,0,0,0,0
google_service_directory_endpoint,0.00,0.00,0.00,D,true,Generated,servicedirectory,false,0,0,0,0,1,0,1,0,0
google_service_directory_namespace,8.50,4.00,4.50,B,true,Generated,servicedirectory,false,0,0,0,2,3,0,3,0,2
google_service_directory_namespace_iam_binding,1.10,0.00,1.10,D,true,Generated,servicedirectory,true,0,0,1,0,2,2,1,0,0
google_service_directory_namespace_iam_member,1.20,0.00,1.20,D,true,Generated,servicedirectory,true,1,0,0,0,1,1,1,0,0
google_service_directory_namespace_iam_policy,1.20,0.00,1.20,D,false,Generated,servicedirectory,true,1,0,0,0,0,1,0,0,0
google_service_directory_service,0.00,0.00,0.00,D,true,Generated,servicedirectory,false,0,0,0,0,1,0,1,0,0
google_service_directory_service_iam_binding,1.10,0.00,1.10,D,true,Generated,servicedirectory,true,0,0,1,0,2,2,1,0,0
google_service_directory_service_iam_member,1.20,0.00,1.20,D,true,Generated,servicedirectory,true,1,0,0,0,1,1,1,0,0
google_service_directory_service_iam_policy,1.20,0.00,1.20,D,false,Generated,servicedirectory,true,1,0,0,0,0,1,0,0,0
google_service_networking_connection,1.20,0.00,1.20,D,true,Handwritten,servicenetworking,false,1,0,0,0,1,2,0,0,0
google_service_networking_peered_dns_domain,2.25,0.00,2.25,C,false,Handwritten,servicenetworking,false,0,0,0,1,0,0,1,0,0
google_service_networking_vpc_service_controls,0.00,0.00,0.00,D,false,Generated,servicenetworking,false,0,0,0,0,0,0,0,0,0
google_service_usage_consumer_quota_override,2.25,0.00,2.25,C,true,Generated,serviceusage,false,0,0,0,1,1,0,2,0,0
google_site_verification_owner,1.20,0.00,1.20,D,false,Handwritten,siteverification,false,1,0,0,0,0,1,0,0,0
google_site_verification_web_resource,2.00,2.00,0.00,D,true,Generated,siteverification,false,0,0,0,0,2,1,0,0,1
google_sourcerepo_repository,3.25,0.00,3.25,C,true,Generated,sourcerepo,false,0,0,1,1,1,0,3,0,0
google_sourcerepo_repository_iam_binding,1.10,0.00,1.10,D,true,Generated,sourcerepo,true,0,0,1,0,2,2,1,0,0
google_sourcerepo_repository_iam_member,1.20,0.00,1.20,D,true,Generated,sourcerepo,true,1,0,0,0,1,1,1,0,0
google_sourcerepo_repository_iam_policy,1.20,0.00,1.20,D,false,Generated,sourcerepo,true,1,0,0,0,0,1,0,0,0
google_spanner_backup_schedule,6.65,2.00,4.65,A,true,Generated,spanner,false,2,0,0,1,8,2,8,1,0
google_spanner_database,5.70,0.00,5.70,C,true,Generated,spanner,false,1,0,0,2,4,1,6,0,0
google_spanner_database_iam_binding,1.10,0.00,1.10,D,true,HandwrittenIAM,spanner,true,0,0,1,0,2,2,1,0,0
google_spanner_database_iam_member,1.20,0.00,1.20,D,true,HandwrittenIAM,spanner,true,1,0,0,0,1,1,1,0,0
google_spanner_database_iam_policy,1.20,0.00,1.20,D,false,HandwrittenIAM,spanner,true,1,0,0,0,0,1,0,0,0
google_spanner_instance,9.70,4.00,5.70,A,true,Generated,spanner,false,1,0,0,2,20,11,10,0,2
google_spanner_instance_config,9.60,4.00,5.60,B,true,Generated,spanner,false,0,0,1,2,4,2,3,0,2
google_spanner_instance_iam_binding,1.10,0.00,1.10,D,true,HandwrittenIAM,spanner,true,0,0,1,0,2,2,1,0,0
google_spanner_instance_iam_member,1.20,0.00,1.20,D,true,HandwrittenIAM,spanner,true,1,0,0,0,1,1,1,0,0
google_spanner_instance_iam_policy,1.20,0.00,1.20,D,false,HandwrittenIAM,spanner,true,1,0,0,0,0,1,0,0,0
google_spanner_instance_partition,4.65,0.00,4.65,C,false,Generated,spanner,false,2,0,0,1,0,2,1,0,0
google_sql_database,3.35,0.00,3.35,C,false,Generated,sql,false,1,0,0,1,0,0,1,1,0
google_sql_database_instance,102.50,54.00,48.50,A,true,Handwritten,sql,false,15,0,15,8,71,1,78,26,4
google_sql_source_representation_instance,2.25,0.00,2.25,C,false,Generated,sql,false,0,0,0,1,0,0,1,0,0
google_sql_ssl_cert,2.25,0.00,2.25,C,false,Handwritten,sql,false,0,0,0,1,0,0,1,0,0
google_sql_user,14.45,10.00,4.45,B,true,Handwritten,sql,false,1,1,0,1,6,1,3,0,5
google_storage_anywhere_cache,1.20,0.00,1.20,D,false,Generated,storage,false,1,0,0,0,0,1,0,0,0
google_storage_batch_operations_job,2.25,0.00,2.25,A,true,Generated,storagebatchoperations,false,0,0,0,1,19,2,18,0,0
google_storage_bucket,27.10,10.00,17.10,A,true,Handwritten,storage,false,8,0,4,2,46,17,38,3,2
google_storage_bucket_access_control,1.20,0.00,1.20,D,false,Generated,storage,false,1,0,0,0,0,1,0,0,0
google_storage_bucket_acl,4.25,2.00,2.25,C,true,Handwritten,storage,false,0,0,0,1,1,0,1,1,0
google_storage_bucket_iam_binding,1.10,0.00,1.10,D,true,HandwrittenIAM,storage,true,0,0,1,0,2,2,1,0,0
