resource,attribute_path,type,required,optional,computed,attr_class,is_block,block_kind,file_path:line
google_cloud_run_service,template.metadata.self_link,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:978
google_cloud_run_service,template.metadata.uid,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:983
google_cloud_run_service,template.spec,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:202
google_cloud_run_service,template.spec.container_concurrency,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:671
google_cloud_run_service,template.spec.containers,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:210
google_cloud_run_service,template.spec.containers.args,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:223
google_cloud_run_service,template.spec.containers.command,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:232
google_cloud_run_service,template.spec.containers.env,schema.TypeSet,false,true,false,Optional,true,schema.TypeSet,google-beta/services/cloudrun/resource_cloud_run_service.go:241
google_cloud_run_service,template.spec.containers.env.name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:1275
google_cloud_run_service,template.spec.containers.env.value,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:1280
google_cloud_run_service,template.spec.containers.env.value_from,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:1286
google_cloud_run_service,template.spec.containers.env.value_from.secret_key_ref,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:1293
google_cloud_run_service,template.spec.containers.env.value_from.secret_key_ref.key,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:1300
google_cloud_run_service,template.spec.containers.env.value_from.secret_key_ref.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:1306
google_cloud_run_service,template.spec.containers.env_from,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:248
google_cloud_run_service,template.spec.containers.env_from.config_map_ref,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:260
google_cloud_run_service,template.spec.containers.env_from.config_map_ref.local_object_reference,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:267
google_cloud_run_service,template.spec.containers.env_from.config_map_ref.local_object_reference.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:274
google_cloud_run_service,template.spec.containers.env_from.config_map_ref.optional,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:282
google_cloud_run_service,template.spec.containers.env_from.prefix,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:290
google_cloud_run_service,template.spec.containers.env_from.secret_ref,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:295
google_cloud_run_service,template.spec.containers.env_from.secret_ref.local_object_reference,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:302
google_cloud_run_service,template.spec.containers.env_from.secret_ref.local_object_reference.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:309
google_cloud_run_service,template.spec.containers.env_from.secret_ref.optional,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:317
google_cloud_run_service,template.spec.containers.image,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:217
google_cloud_run_service,template.spec.containers.liveness_probe,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:328
google_cloud_run_service,template.spec.containers.liveness_probe.failure_threshold,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:335
google_cloud_run_service,template.spec.containers.liveness_probe.grpc,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:342
google_cloud_run_service,template.spec.containers.liveness_probe.grpc.port,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:349
google_cloud_run_service,template.spec.containers.liveness_probe.grpc.service,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:356
google_cloud_run_service,template.spec.containers.liveness_probe.http_get,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:367
google_cloud_run_service,template.spec.containers.liveness_probe.http_get.http_headers,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:374
google_cloud_run_service,template.spec.containers.liveness_probe.http_get.http_headers.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:380
google_cloud_run_service,template.spec.containers.liveness_probe.http_get.http_headers.value,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:385
google_cloud_run_service,template.spec.containers.liveness_probe.http_get.path,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:394
google_cloud_run_service,template.spec.containers.liveness_probe.http_get.port,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:400
google_cloud_run_service,template.spec.containers.liveness_probe.initial_delay_seconds,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:411
google_cloud_run_service,template.spec.containers.liveness_probe.period_seconds,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:419
google_cloud_run_service,template.spec.containers.liveness_probe.timeout_seconds,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:426
google_cloud_run_service,template.spec.containers.name,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:437
google_cloud_run_service,template.spec.containers.ports,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:443
google_cloud_run_service,template.spec.containers.ports.container_port,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:450
google_cloud_run_service,template.spec.containers.ports.name,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:455
google_cloud_run_service,template.spec.containers.ports.protocol,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:461
google_cloud_run_service,template.spec.containers.resources,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:469
google_cloud_run_service,template.spec.containers.resources.limits,schema.TypeMap,false,true,true,Optional+Computed,true,schema.TypeMap,google-beta/services/cloudrun/resource_cloud_run_service.go:477
google_cloud_run_service,template.spec.containers.resources.requests,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/cloudrun/resource_cloud_run_service.go:490
google_cloud_run_service,template.spec.containers.startup_probe,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:503
google_cloud_run_service,template.spec.containers.startup_probe.failure_threshold,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:513
google_cloud_run_service,template.spec.containers.startup_probe.grpc,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:520
google_cloud_run_service,template.spec.containers.startup_probe.grpc.port,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:527
google_cloud_run_service,template.spec.containers.startup_probe.grpc.service,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:534
google_cloud_run_service,template.spec.containers.startup_probe.http_get,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:545
google_cloud_run_service,template.spec.containers.startup_probe.http_get.http_headers,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:552
google_cloud_run_service,template.spec.containers.startup_probe.http_get.http_headers.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:558
google_cloud_run_service,template.spec.containers.startup_probe.http_get.http_headers.value,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:563
google_cloud_run_service,template.spec.containers.startup_probe.http_get.path,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:572
google_cloud_run_service,template.spec.containers.startup_probe.http_get.port,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:578
google_cloud_run_service,template.spec.containers.startup_probe.initial_delay_seconds,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:589
google_cloud_run_service,template.spec.containers.startup_probe.period_seconds,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:597
google_cloud_run_service,template.spec.containers.startup_probe.tcp_socket,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:604
google_cloud_run_service,template.spec.containers.startup_probe.tcp_socket.port,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:611
google_cloud_run_service,template.spec.containers.startup_probe.timeout_seconds,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:622
google_cloud_run_service,template.spec.containers.volume_mounts,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:633
google_cloud_run_service,template.spec.containers.volume_mounts.mount_path,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:640
google_cloud_run_service,template.spec.containers.volume_mounts.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:646
google_cloud_run_service,template.spec.containers.volume_mounts.sub_path,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:651
google_cloud_run_service,template.spec.containers.working_dir,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:659
google_cloud_run_service,template.spec.node_selector,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/cloudrun/resource_cloud_run_service.go:679
google_cloud_run_service,template.spec.service_account_name,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:687
google_cloud_run_service,template.spec.serving_state,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:861
google_cloud_run_service,template.spec.timeout_seconds,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:696
google_cloud_run_service,template.spec.volumes,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:702
google_cloud_run_service,template.spec.volumes.csi,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:713
google_cloud_run_service,template.spec.volumes.csi.driver,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:720
google_cloud_run_service,template.spec.volumes.csi.read_only,schema.TypeBool,false,true,true,Optional+Computed,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:727
google_cloud_run_service,template.spec.volumes.csi.volume_attributes,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/cloudrun/resource_cloud_run_service.go:733
google_cloud_run_service,template.spec.volumes.empty_dir,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:744
google_cloud_run_service,template.spec.volumes.empty_dir.medium,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:751
google_cloud_run_service,template.spec.volumes.empty_dir.size_limit,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:756
google_cloud_run_service,template.spec.volumes.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:708
google_cloud_run_service,template.spec.volumes.nfs,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:764
google_cloud_run_service,template.spec.volumes.nfs.path,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:772
google_cloud_run_service,template.spec.volumes.nfs.read_only,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:782
google_cloud_run_service,template.spec.volumes.nfs.server,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:777
google_cloud_run_service,template.spec.volumes.secret,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:790
google_cloud_run_service,template.spec.volumes.secret.default_mode,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:812
google_cloud_run_service,template.spec.volumes.secret.items,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:820
google_cloud_run_service,template.spec.volumes.secret.items.key,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:830
google_cloud_run_service,template.spec.volumes.secret.items.mode,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:844
google_cloud_run_service,template.spec.volumes.secret.items.path,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:836
google_cloud_run_service,template.spec.volumes.secret.secret_name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:799
google_cloud_run_service,traffic,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/cloudrun/resource_cloud_run_service.go:995
google_cloud_run_service,traffic.latest_revision,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:1008
google_cloud_run_service,traffic.percent,schema.TypeInt,true,false,false,Required,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:1003
google_cloud_run_service,traffic.revision_name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:1016
google_cloud_run_service,traffic.tag,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:1021
google_cloud_run_service,traffic.url,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrun/resource_cloud_run_service.go:1026
google_cloud_run_service_iam_binding,condition,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/tpgiamresource/resource_iam_binding.go:52
google_cloud_run_service_iam_binding,condition.description,schema.TypeString,false,true,false,Optional,false,,google-beta/tpgiamresource/resource_iam_binding.go:69
google_cloud_run_service_iam_binding,condition.expression,schema.TypeString,true,false,false,Required,false,,google-beta/tpgiamresource/resource_iam_binding.go:59
google_cloud_run_service_iam_binding,condition.title,schema.TypeString,true,false,false,Required,false,,google-beta/tpgiamresource/resource_iam_binding.go:64
google_cloud_run_service_iam_binding,etag,schema.TypeString,false,false,true,Computed-only,false,,google-beta/tpgiamresource/resource_iam_binding.go:77
google_cloud_run_service_iam_binding,members,schema.TypeSet,true,false,false,Required,true,schema.TypeSet,google-beta/tpgiamresource/resource_iam_binding.go:40
google_cloud_run_service_iam_binding,role,schema.TypeString,true,false,false,Required,false,,google-beta/tpgiamresource/resource_iam_binding.go:35
google_cloud_run_service_iam_member,condition,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/tpgiamresource/resource_iam_member.go:76
google_cloud_run_service_iam_member,condition.description,schema.TypeString,false,true,false,Optional,false,,google-beta/tpgiamresource/resource_iam_member.go:93
google_cloud_run_service_iam_member,condition.expression,schema.TypeString,true,false,false,Required,false,,google-beta/tpgiamresource/resource_iam_member.go:83
google_cloud_run_service_iam_member,condition.title,schema.TypeString,true,false,false,Required,false,,google-beta/tpgiamresource/resource_iam_member.go:88
google_cloud_run_service_iam_member,etag,schema.TypeString,false,false,true,Computed-only,false,,google-beta/tpgiamresource/resource_iam_member.go:101
google_cloud_run_service_iam_member,member,schema.TypeString,true,false,false,Required,false,,google-beta/tpgiamresource/resource_iam_member.go:69
google_cloud_run_service_iam_member,role,schema.TypeString,true,false,false,Required,false,,google-beta/tpgiamresource/resource_iam_member.go:64
google_cloud_run_service_iam_policy,etag,schema.TypeString,false,false,true,Computed-only,false,,google-beta/tpgiamresource/resource_iam_policy.go:39
google_cloud_run_service_iam_policy,policy_data,schema.TypeString,true,false,false,Required,false,,google-beta/tpgiamresource/resource_iam_policy.go:33
google_cloud_run_v2_job,annotations,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:686
google_cloud_run_v2_job,binary_authorization,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:700
google_cloud_run_v2_job,binary_authorization.breakglass_justification,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:707
google_cloud_run_v2_job,binary_authorization.policy,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:712
google_cloud_run_v2_job,binary_authorization.use_default,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:718
google_cloud_run_v2_job,client,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:727
google_cloud_run_v2_job,client_version,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:732
google_cloud_run_v2_job,conditions,schema.TypeList,false,false,true,Computed-only,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:774
google_cloud_run_v2_job,conditions.execution_reason,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:780
google_cloud_run_v2_job,conditions.last_transition_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:785
google_cloud_run_v2_job,conditions.message,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:792
google_cloud_run_v2_job,conditions.reason,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:797
google_cloud_run_v2_job,conditions.revision_reason,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:802
google_cloud_run_v2_job,conditions.severity,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:807
google_cloud_run_v2_job,conditions.state,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:812
google_cloud_run_v2_job,conditions.type,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:817
google_cloud_run_v2_job,create_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:825
google_cloud_run_v2_job,creator,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:830
google_cloud_run_v2_job,delete_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:835
google_cloud_run_v2_job,deletion_protection,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:989
google_cloud_run_v2_job,effective_annotations,schema.TypeMap,false,false,true,Computed-only,true,schema.TypeMap,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:840
google_cloud_run_v2_job,effective_labels,schema.TypeMap,false,false,true,Computed-only,true,schema.TypeMap,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:846
google_cloud_run_v2_job,etag,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:852
google_cloud_run_v2_job,execution_count,schema.TypeInt,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:857
google_cloud_run_v2_job,expire_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:862
google_cloud_run_v2_job,generation,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:867
google_cloud_run_v2_job,labels,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:737
google_cloud_run_v2_job,last_modifier,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:872
google_cloud_run_v2_job,latest_created_execution,schema.TypeList,false,false,true,Computed-only,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:877
google_cloud_run_v2_job,latest_created_execution.completion_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:883
google_cloud_run_v2_job,latest_created_execution.create_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:890
google_cloud_run_v2_job,latest_created_execution.name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:897
google_cloud_run_v2_job,launch_stage,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:750
google_cloud_run_v2_job,location,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:113
google_cloud_run_v2_job,name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:119
google_cloud_run_v2_job,observed_generation,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:905
google_cloud_run_v2_job,project,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:1000
google_cloud_run_v2_job,reconciling,schema.TypeBool,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:910
google_cloud_run_v2_job,run_execution_token,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:760
google_cloud_run_v2_job,start_execution_token,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:767
google_cloud_run_v2_job,template,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:126
google_cloud_run_v2_job,template.annotations,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:649
google_cloud_run_v2_job,template.labels,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:660
google_cloud_run_v2_job,template.parallelism,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:671
google_cloud_run_v2_job,template.task_count,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:677
google_cloud_run_v2_job,template.template,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:133
google_cloud_run_v2_job,template.template.containers,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:140
google_cloud_run_v2_job,template.template.containers.args,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:152
google_cloud_run_v2_job,template.template.containers.command,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:160
google_cloud_run_v2_job,template.template.containers.depends_on,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:168
google_cloud_run_v2_job,template.template.containers.env,schema.TypeSet,false,true,false,Optional,true,schema.TypeSet,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:176
google_cloud_run_v2_job,template.template.containers.env.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:1014
google_cloud_run_v2_job,template.template.containers.env.value,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:1019
google_cloud_run_v2_job,template.template.containers.env.value_source,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:1025
google_cloud_run_v2_job,template.template.containers.env.value_source.secret_key_ref,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:1032
google_cloud_run_v2_job,template.template.containers.env.value_source.secret_key_ref.secret,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:1039
google_cloud_run_v2_job,template.template.containers.env.value_source.secret_key_ref.version,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:1044
google_cloud_run_v2_job,template.template.containers.image,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:147
google_cloud_run_v2_job,template.template.containers.name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:183
google_cloud_run_v2_job,template.template.containers.ports,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:188
google_cloud_run_v2_job,template.template.containers.ports.container_port,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:196
google_cloud_run_v2_job,template.template.containers.ports.name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:201
google_cloud_run_v2_job,template.template.containers.resources,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:209
google_cloud_run_v2_job,template.template.containers.resources.limits,schema.TypeMap,false,true,true,Optional+Computed,true,schema.TypeMap,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:217
